Start Time,End Time,Meter,l1Volt,l1Amp,l1Kw,l1Kva,l1Pf,l1THD,l1Kvar,l2Volt,l2Amp,l2Kw,l2Kva,l2Pf,l2THD,l2Kvar,l3Volt,l3Amp,l3Kw,l3Kva,l3Pf,l3THD,l3Kvar,avgVolt,avgAmp,totalKw,totalKva,avgPf,avgTHD,totalKvar
2026-04-22 00:49:00,2026-04-22 00:49:59,Q08,484.30,128.00,54.90,62.00,90.60,23.20,15.11,482.40,129.90,52.10,62.20,84.50,25.10,19.09,481.30,113.90,46.40,54.40,86.10,26.70,15.94,482.67,123.93,153.40,178.60,87.07,25.00,50.14
2026-04-22 00:50:00,2026-04-22 00:50:59,Q08,483.90,127.00,54.90,61.30,90.80,22.50,14.63,481.10,130.80,52.10,62.50,84.30,24.90,19.40,481.30,113.60,45.40,54.40,84.70,25.30,16.43,482.10,123.80,152.40,178.20,86.60,24.23,50.46
2026-04-22 00:51:00,2026-04-22 00:51:59,Q08,483.70,138.80,60.10,66.70,91.00,22.10,16.03,480.90,140.60,57.00,67.20,85.30,23.30,20.54,481.40,124.50,50.70,59.60,86.10,23.80,17.51,482.00,134.63,167.80,193.50,87.47,23.07,54.09
2026-04-22 00:52:00,2026-04-22 00:52:59,Q08,483.00,119.10,49.60,57.50,87.80,22.80,15.91,480.20,120.50,46.20,57.60,81.10,25.20,19.74,481.30,106.20,41.00,51.00,82.10,27.10,16.86,481.50,115.27,136.80,166.10,83.67,25.03,52.51
2026-04-22 00:53:00,2026-04-22 00:53:59,Q08,485.10,146.80,63.70,70.80,91.60,23.90,16.11,482.00,148.30,60.30,71.30,85.80,24.90,21.14,481.80,130.90,53.30,62.50,86.40,28.10,17.97,482.97,142.00,177.30,204.60,87.93,25.63,55.23
2026-04-22 00:54:00,2026-04-22 00:54:59,Q08,485.20,145.60,63.70,70.30,91.50,25.10,16.31,482.00,150.00,61.20,72.30,85.50,26.70,21.43,481.70,131.00,54.20,63.00,86.40,29.10,17.97,482.97,142.20,179.10,205.60,87.80,26.97,55.71
2026-04-22 00:55:00,2026-04-22 00:55:59,Q08,484.80,140.80,61.00,67.80,91.00,25.80,16.20,482.20,144.50,58.70,69.40,85.00,27.50,20.91,483.20,127.60,52.50,61.30,86.10,29.00,17.60,483.40,137.63,172.20,198.50,87.37,27.43,54.71
2026-04-22 00:56:00,2026-04-22 00:56:59,Q08,484.10,139.50,59.60,67.30,89.40,24.70,17.09,484.10,139.30,57.00,67.30,85.40,27.00,19.97,482.60,127.60,51.80,61.20,85.80,28.60,18.03,483.60,135.47,168.40,195.80,86.87,26.77,55.09
2026-04-22 00:57:00,2026-04-22 00:57:59,Q08,485.40,137.40,59.40,66.40,90.30,25.30,16.46,482.70,140.90,56.30,67.50,84.50,26.50,20.89,482.00,124.70,50.20,59.80,85.20,29.00,17.89,483.37,134.33,165.90,193.70,86.67,26.93,55.23
2026-04-22 00:58:00,2026-04-22 00:58:59,Q08,484.10,142.50,61.20,68.70,90.30,24.90,17.03,483.80,145.40,59.50,70.00,85.20,26.50,20.86,482.20,130.00,53.30,62.70,86.60,28.20,17.74,483.37,139.30,174.00,201.40,87.37,26.53,55.63
2026-04-22 00:59:00,2026-04-22 00:59:59,Q08,483.90,136.80,57.80,65.70,89.00,26.80,17.14,483.40,136.80,54.60,65.70,84.80,28.40,19.94,482.70,125.20,51.00,60.20,85.70,29.90,17.69,483.33,132.93,163.40,191.60,86.50,28.37,54.77
2026-04-22 01:00:00,2026-04-22 01:00:59,Q08,485.00,134.10,56.30,65.00,88.80,24.80,16.97,481.90,135.40,53.80,64.90,84.40,26.80,19.91,481.70,124.30,50.20,59.60,85.00,28.30,17.80,482.87,131.27,160.30,189.50,86.07,26.63,54.69
2026-04-22 01:01:00,2026-04-22 01:01:59,Q08,485.10,142.80,61.90,68.90,91.30,24.70,16.09,481.80,146.60,58.80,70.20,84.90,26.70,21.43,481.70,128.90,51.80,61.60,85.40,29.50,18.06,482.87,139.43,172.50,200.70,87.20,26.97,55.57
2026-04-22 01:02:00,2026-04-22 01:02:59,Q08,484.10,138.60,60.10,66.80,91.30,25.50,15.49,482.60,138.10,55.40,66.50,84.80,27.30,20.11,483.40,121.70,49.90,58.40,86.80,29.00,16.37,483.37,132.80,165.40,191.70,87.63,27.27,51.97
2026-04-22 01:03:00,2026-04-22 01:03:59,Q08,484.90,136.10,57.80,65.80,89.40,27.70,16.54,482.10,132.80,52.90,63.60,84.80,30.20,19.29,482.90,121.90,49.90,58.30,86.60,31.80,16.63,483.30,130.27,160.60,187.70,86.93,29.90,52.46
2026-04-22 01:04:00,2026-04-22 01:04:59,Q08,484.30,134.40,58.20,64.90,91.30,26.20,15.11,482.00,137.00,56.10,66.00,85.40,27.90,19.71,482.90,119.70,49.00,57.40,86.20,30.40,16.69,483.07,130.37,163.30,188.30,87.63,28.17,51.51
2026-04-22 01:05:00,2026-04-22 01:05:59,Q08,485.10,136.80,59.20,66.00,91.20,27.10,15.51,481.80,139.50,56.10,66.90,85.40,28.20,20.00,481.70,124.70,50.70,59.60,86.50,31.20,16.86,482.87,133.67,166.00,192.50,87.70,28.83,52.37
2026-04-22 01:06:00,2026-04-22 01:06:59,Q08,483.90,136.10,58.50,65.70,90.30,25.80,15.97,482.10,132.80,52.90,63.60,84.20,28.20,19.63,483.00,118.80,48.70,57.00,87.30,30.10,15.83,483.00,129.23,160.10,186.30,87.27,28.03,51.43
2026-04-22 01:07:00,2026-04-22 01:07:59,Q08,484.70,136.60,58.50,65.80,90.20,28.00,16.34,481.70,135.70,54.40,64.90,85.70,30.10,19.43,482.20,127.10,52.50,61.20,86.90,30.90,16.94,482.87,133.13,165.40,191.90,87.60,29.67,52.71
2026-04-22 01:08:00,2026-04-22 01:08:59,Q08,483.70,136.50,58.50,65.70,90.90,25.50,15.83,482.70,137.70,56.10,66.00,85.60,27.10,19.49,481.90,122.40,50.50,58.70,87.40,28.60,16.31,482.77,132.20,165.10,190.40,87.97,27.07,51.63
2026-04-22 01:09:00,2026-04-22 01:09:59,Q08,484.00,137.80,59.40,66.30,90.60,26.90,16.00,482.50,137.20,55.40,66.00,84.70,28.60,19.89,482.90,122.50,50.50,58.80,87.10,31.00,16.29,483.13,132.50,165.30,191.10,87.47,28.83,52.17
2026-04-22 01:10:00,2026-04-22 01:10:59,Q08,483.70,134.40,57.60,64.70,90.20,25.80,16.06,483.20,132.80,52.90,63.80,84.10,29.00,19.63,482.70,119.00,49.60,57.40,87.20,30.40,15.83,483.20,128.73,160.10,185.90,87.17,28.40,51.51
