Start Time,End Time,Meter,l1Volt,l1Amp,l1Kw,l1Kva,l1Pf,l1THD,l1Kvar,l2Volt,l2Amp,l2Kw,l2Kva,l2Pf,l2THD,l2Kvar,l3Volt,l3Amp,l3Kw,l3Kva,l3Pf,l3THD,l3Kvar,avgVolt,avgAmp,avgKw,avgKva,avgPf,avgTHD,avgKvar,peakKva,peakKw
2026-04-14 19:15:00,2026-04-14 19:29:59,Main PF,271.89,849.54,216.43,230.52,94.66,30.43,76.39,272.02,875.76,224.02,237.62,94.89,31.17,76.74,272.93,858.07,219.38,233.66,94.66,30.31,76.42,272.28,861.12,659.84,701.80,94.74,30.64,229.56,733.40,687.20
2026-04-14 19:15:00,2026-04-14 19:29:59,Q12,473.64,250.42,111.86,118.28,95.37,55.49,18.69,474.57,260.13,117.83,123.17,96.75,56.15,16.23,471.71,260.50,115.03,122.49,94.91,54.33,20.24,473.31,257.02,344.71,363.94,95.68,55.32,55.15,367.60,347.70
2026-04-14 19:15:00,2026-04-14 19:29:59,Q09,472.03,293.80,129.40,138.32,94.66,37.04,25.19,476.02,295.75,133.77,140.49,95.98,37.60,22.03,472.18,294.24,130.49,138.50,94.95,35.77,24.57,473.41,294.60,393.66,417.31,95.20,36.80,71.79,421.60,399.00
2026-04-14 19:30:00,2026-04-14 19:44:59,Q09,472.05,292.24,128.94,137.58,94.68,36.83,25.11,476.20,294.55,133.24,139.93,96.01,37.36,21.96,472.39,294.88,130.73,139.00,94.92,35.54,24.64,473.55,293.89,392.90,416.52,95.20,36.57,71.71,422.80,400.00
2026-04-14 19:30:00,2026-04-14 19:44:59,PQM,260.30,871.20,210.92,226.70,93.04,32.91,38.44,299.02,883.28,241.40,263.93,91.46,34.11,64.36,263.25,882.42,204.14,231.78,88.08,33.89,76.99,274.19,878.97,656.45,722.41,90.86,33.64,179.79,733.02,666.15
2026-04-14 19:30:00,2026-04-14 19:44:59,Q08,475.21,121.51,56.38,57.47,99.90,7.35,-0.27,473.71,116.82,53.98,55.11,99.90,7.19,-0.42,473.64,116.82,53.94,55.05,99.90,7.38,-0.35,474.18,118.38,164.31,167.63,99.90,7.31,-1.04,179.00,176.20
2026-04-14 19:30:00,2026-04-14 19:44:59,Main PF,271.75,841.93,214.49,228.24,94.61,30.38,75.94,272.20,871.83,222.63,236.89,94.93,30.97,75.88,273.12,857.71,219.65,233.74,94.73,30.32,75.72,272.36,857.16,656.76,698.87,94.75,30.56,227.54,708.80,664.50
2026-04-14 19:30:00,2026-04-14 19:44:59,Q12,473.79,252.42,112.96,119.29,95.43,54.72,18.71,474.84,261.92,118.67,124.05,96.79,55.06,16.31,471.68,261.03,115.13,122.82,94.83,53.43,20.53,473.44,258.46,346.76,366.16,95.68,54.40,55.56,370.90,351.50
2026-04-14 19:45:00,2026-04-14 19:59:59,PQM,260.39,932.65,224.50,242.72,92.56,32.30,48.73,299.27,953.97,258.54,284.91,90.83,33.30,77.85,263.54,949.40,217.09,250.13,86.91,33.20,91.34,274.40,945.34,700.13,777.75,90.10,32.93,217.93,880.27,777.81
2026-04-14 19:45:00,2026-04-14 19:59:59,Q08,475.51,123.51,57.17,58.45,99.90,6.86,-0.32,474.10,119.43,55.19,56.34,99.90,6.97,-0.43,473.22,118.97,55.08,56.07,99.90,7.04,-0.19,474.28,120.63,167.42,170.86,99.90,6.95,-0.94,182.50,179.20
2026-04-14 19:45:00,2026-04-14 19:59:59,Main PF,271.81,895.45,225.49,242.89,93.49,29.81,89.29,272.17,935.56,236.74,254.17,93.96,30.60,89.41,273.24,919.86,232.77,250.74,93.70,30.17,88.98,272.40,916.96,695.00,747.80,93.72,30.19,267.68,864.20,787.40
2026-04-14 19:45:00,2026-04-14 19:59:59,Q12,473.75,248.39,110.92,117.32,95.31,53.65,18.73,474.81,259.37,118.31,122.88,96.96,53.68,15.73,471.82,259.31,114.52,122.02,94.85,52.40,20.54,473.46,255.69,343.75,362.22,95.71,53.24,55.00,367.10,348.00
2026-04-14 19:45:00,2026-04-14 19:59:59,Q09,472.36,292.59,129.13,137.91,94.60,36.79,25.35,476.26,296.09,134.21,140.69,96.01,37.25,21.91,472.58,294.72,130.70,138.94,94.89,35.49,24.78,473.74,294.47,394.04,417.54,95.17,36.51,72.04,423.40,399.50
2026-04-14 20:00:00,2026-04-14 20:14:59,Q09,471.60,290.97,128.17,136.87,94.50,34.85,25.68,475.84,296.37,133.48,140.67,95.91,35.29,22.38,471.59,295.52,130.35,139.02,94.72,33.66,25.35,473.01,294.28,392.00,416.57,95.04,34.60,73.41,421.80,397.20
2026-04-14 20:00:00,2026-04-14 20:14:59,PQM,259.96,1045.50,248.68,271.51,91.59,31.84,66.97,299.04,1079.51,288.76,322.36,89.58,32.63,102.33,263.12,1072.03,238.58,281.82,84.66,32.59,117.11,274.04,1065.68,776.02,875.69,88.61,32.35,286.41,890.60,792.51
2026-04-14 20:00:00,2026-04-14 20:14:59,Q08,474.23,119.19,55.08,56.36,99.90,7.09,-0.23,473.55,117.66,54.26,55.43,99.90,6.89,-0.46,473.03,116.72,53.82,54.93,99.91,7.04,0.24,473.60,117.86,163.16,166.72,99.90,7.00,-0.46,176.50,173.80
2026-04-14 20:00:00,2026-04-14 20:14:59,Main PF,271.69,1016.73,249.85,275.75,91.36,29.46,115.83,271.78,1067.01,265.07,289.60,92.11,30.07,116.16,272.65,1041.81,257.94,283.39,91.67,29.68,115.39,272.04,1041.85,772.86,848.74,91.71,29.74,347.38,865.00,791.20
2026-04-14 20:00:00,2026-04-14 20:14:59,Q12,473.11,246.17,109.96,116.14,95.55,48.52,18.51,474.37,257.85,117.54,122.00,96.99,48.45,15.92,471.05,256.11,113.34,120.27,94.91,47.53,20.60,472.84,253.38,340.84,358.41,95.82,48.16,55.02,362.50,343.40
2026-04-14 20:15:00,2026-04-14 20:29:59,PQM,260.34,1030.63,246.59,269.60,91.47,31.93,66.31,299.49,1065.99,286.88,320.86,89.41,32.67,101.98,263.49,1055.38,236.30,279.74,84.47,32.70,116.46,274.44,1050.67,769.78,870.20,88.45,32.43,284.75,897.66,794.14
2026-04-14 20:15:00,2026-04-14 20:29:59,Q08,475.14,121.78,56.65,57.62,99.90,7.23,-0.28,474.12,120.20,55.52,56.66,99.90,7.06,-0.44,473.57,118.99,55.05,56.05,99.90,7.31,0.42,474.28,120.32,167.22,170.34,99.90,7.20,-0.30,182.50,179.20
2026-04-14 20:15:00,2026-04-14 20:29:59,Main PF,271.87,1012.28,249.17,274.56,91.20,29.51,116.36,272.29,1066.71,264.72,289.88,92.02,30.21,116.78,273.21,1045.64,259.01,285.20,91.47,29.61,116.13,272.46,1041.54,772.90,849.64,91.56,29.77,349.27,868.10,785.20
2026-04-14 20:15:00,2026-04-14 20:29:59,Q12,473.49,245.15,109.46,115.77,95.46,49.11,18.61,475.36,257.78,118.03,122.24,97.01,48.88,15.85,471.60,257.92,113.66,121.31,94.79,47.84,20.79,473.48,253.62,341.15,359.32,95.76,48.61,55.25,364.10,346.20
2026-04-14 20:15:00,2026-04-14 20:29:59,Q09,472.68,293.19,129.39,138.25,94.53,35.23,25.52,476.40,295.82,133.94,140.53,95.96,35.43,22.25,472.01,295.96,130.37,139.28,94.72,33.71,25.34,473.70,294.99,393.70,418.06,95.07,34.79,73.11,422.90,398.70
2026-04-14 20:30:00,2026-04-14 20:44:59,Q09,474.13,292.77,129.72,138.47,94.56,36.75,25.39,477.71,296.72,134.72,141.41,95.99,36.99,22.04,473.75,295.23,130.74,139.48,94.79,35.63,25.11,475.20,294.91,395.18,419.36,95.11,36.45,72.54,426.10,400.90
2026-04-14 20:30:00,2026-04-14 20:44:59,PQM,261.22,903.99,218.57,236.25,92.56,33.08,45.21,300.30,926.21,252.27,277.95,90.84,34.08,74.10,264.33,918.60,210.60,242.69,86.89,34.09,87.19,275.28,916.27,681.45,756.88,90.10,33.75,206.50,875.18,774.01
