End Time,Meter,Start Time,avgAmp,avgPf,avgTHD,avgVolt,l1Amp,l1Kva,l1Kvar,l1Kw,l1Pf,l1THD,l1Volt,l2Amp,l2Kva,l2Kvar,l2Kw,l2Pf,l2THD,l2Volt,l3Amp,l3Kva,l3Kvar,l3Kw,l3Pf,l3THD,l3Volt,totalKva,totalKvar,totalKw
2026-01-16 00:45:59,Meter 1,2026-01-16 00:45:00,55.96,92.38,0.00,216.04,59.83,7.37,2.34,5.81,92.78,0.00,215.91,46.84,5.88,2.22,4.92,91.15,0.00,216.62,61.21,7.67,2.39,6.15,93.21,0.00,215.59,20.93,6.95,16.89
2026-01-16 00:46:59,Meter 1,2026-01-16 00:46:00,53.43,94.26,0.00,216.03,56.25,6.93,2.02,4.87,92.36,0.00,215.87,38.70,4.86,1.25,3.95,95.33,0.00,216.70,65.34,8.19,2.14,6.56,95.09,0.00,215.52,19.98,5.41,15.39
2026-01-16 00:47:59,Meter 1,2026-01-16 00:47:00,46.82,98.41,0.00,215.97,43.99,5.42,1.20,4.84,97.07,0.00,215.87,37.43,4.70,0.81,4.13,98.15,0.00,216.62,59.05,7.40,0.00,6.99,100.00,0.00,215.42,17.52,2.01,15.96
2026-01-16 00:48:59,Meter 1,2026-01-16 00:48:00,49.45,94.59,0.00,216.08,48.88,6.03,1.46,4.95,95.91,0.00,216.05,41.87,5.26,1.89,4.45,92.01,0.00,216.55,57.60,7.22,1.87,6.29,95.86,0.00,215.64,18.51,5.22,15.69
2026-01-16 00:49:59,Meter 1,2026-01-16 00:49:00,47.48,96.50,0.00,216.28,53.39,6.58,1.46,5.56,96.72,0.00,216.32,33.52,4.22,0.78,3.55,97.70,0.00,216.93,55.54,6.96,1.96,6.03,95.09,0.00,215.59,17.77,4.20,15.14
2026-01-16 00:50:59,Meter 1,2026-01-16 00:50:00,55.43,99.25,0.00,216.24,59.39,7.33,0.97,5.86,98.66,0.00,216.24,42.51,5.35,-0.43,4.20,99.49,0.00,216.79,64.38,8.07,0.61,6.73,99.59,0.00,215.71,20.75,1.16,16.80
2026-01-16 00:51:59,Meter 1,2026-01-16 00:51:00,58.18,93.77,0.00,216.10,61.90,7.63,2.36,6.03,93.10,0.00,216.03,45.66,5.74,1.85,4.78,93.25,0.00,216.59,66.98,8.40,2.33,7.06,94.95,0.00,215.68,21.77,6.55,17.87
2026-01-16 00:52:59,Meter 1,2026-01-16 00:52:00,63.28,97.82,0.00,216.09,65.21,8.05,1.47,6.76,97.72,0.00,216.21,52.60,6.61,0.96,5.44,98.49,0.00,216.43,72.03,9.02,1.83,7.64,97.24,0.00,215.65,23.68,4.26,19.84
2026-01-16 00:53:59,Meter 1,2026-01-16 00:53:00,61.34,91.89,0.00,216.00,63.19,7.80,2.91,6.69,91.70,0.00,216.08,53.32,6.69,2.66,5.55,90.20,0.00,216.29,67.51,8.45,2.77,7.48,93.77,0.00,215.63,22.94,8.34,19.71
2026-01-16 00:54:59,Meter 1,2026-01-16 00:54:00,53.16,94.00,0.00,216.13,57.11,7.05,1.97,6.07,95.12,0.00,216.27,46.89,5.89,1.91,4.95,93.29,0.00,216.44,55.48,6.95,2.30,6.11,93.59,0.00,215.69,19.89,6.18,17.13
2026-01-16 00:55:59,Meter 1,2026-01-16 00:55:00,55.22,91.84,0.00,216.09,63.30,7.81,2.53,6.66,93.49,0.00,216.27,44.08,5.54,2.04,4.64,91.55,0.00,216.48,58.29,7.30,2.98,6.33,90.49,0.00,215.51,20.65,7.55,17.63
2026-01-16 00:56:59,Meter 1,2026-01-16 00:56:00,53.97,97.31,0.00,216.26,57.35,7.08,1.30,6.38,97.99,0.00,216.48,46.03,5.80,1.33,5.16,96.85,0.00,216.83,58.54,7.34,1.67,6.75,97.08,0.00,215.47,20.21,4.29,18.29
2026-01-16 00:57:59,Meter 1,2026-01-16 00:57:00,50.57,97.64,0.00,216.01,52.41,6.46,1.50,6.03,97.05,0.00,216.04,41.92,5.27,0.91,4.86,98.31,0.00,216.59,57.36,7.19,1.52,6.75,97.55,0.00,215.40,18.91,3.93,17.65
2026-01-16 00:58:59,Meter 1,2026-01-16 00:58:00,55.72,98.31,0.00,215.96,54.80,6.75,0.78,6.18,99.21,0.00,216.04,49.98,6.28,0.83,5.67,98.96,0.00,216.46,62.38,7.81,1.80,6.88,96.76,0.00,215.39,20.84,3.40,18.73
2026-01-16 00:59:59,Meter 1,2026-01-16 00:59:00,47.61,84.93,0.00,215.78,47.58,5.86,2.73,4.55,85.74,0.00,215.89,44.12,5.54,3.10,4.21,80.52,0.00,216.14,51.13,6.39,2.72,5.18,88.53,0.00,215.31,17.79,8.55,13.94
2026-01-16 01:00:59,Meter 1,2026-01-16 01:00:00,45.69,99.94,0.00,215.97,44.84,5.53,0.10,5.22,99.98,0.00,216.03,39.18,4.92,-0.25,4.41,99.85,0.00,216.47,53.04,6.64,-0.00,6.22,100.00,0.00,215.41,17.09,-0.15,15.85
2026-01-16 01:01:59,Meter 1,2026-01-16 01:01:00,41.73,99.43,0.00,215.90,43.17,5.32,0.28,4.84,99.83,0.00,215.70,35.02,4.40,-0.05,4.00,99.99,0.00,216.48,47.00,5.89,0.98,5.50,98.46,0.00,215.51,15.60,1.21,14.34
2026-01-16 01:02:59,Meter 1,2026-01-16 01:02:00,49.98,99.40,0.00,216.00,51.58,6.35,0.56,5.88,99.54,0.00,215.78,42.06,5.28,0.00,4.42,100.00,0.00,216.67,56.31,7.06,1.03,6.21,98.65,0.00,215.57,18.70,1.60,16.50
2026-01-16 01:03:59,Meter 1,2026-01-16 01:03:00,51.48,99.48,0.00,216.13,53.31,6.57,0.65,6.01,99.41,0.00,215.90,41.85,5.26,-0.18,4.31,99.91,0.00,216.77,59.28,7.44,0.89,6.65,99.12,0.00,215.72,19.27,1.36,16.96
2026-01-16 01:04:59,Meter 1,2026-01-16 01:04:00,52.39,99.00,0.00,216.21,52.82,6.52,0.88,5.85,98.88,0.00,216.16,43.33,5.45,0.27,4.46,99.82,0.00,216.72,61.04,7.65,1.21,6.46,98.30,0.00,215.75,19.62,2.36,16.77
2026-01-16 01:05:59,Meter 1,2026-01-16 01:05:00,48.08,99.34,0.00,216.31,48.94,6.04,0.55,4.52,99.26,0.00,216.40,37.07,4.66,-0.48,3.50,99.06,0.00,216.75,58.22,7.30,0.46,5.81,99.69,0.00,215.79,18.01,0.53,13.83
2026-01-16 01:06:59,Meter 1,2026-01-16 01:06:00,51.20,96.65,0.00,216.13,56.56,6.98,1.98,5.37,93.85,0.00,216.14,36.98,4.65,0.50,3.69,99.10,0.00,216.67,60.05,7.53,1.53,6.10,96.99,0.00,215.58,19.15,4.01,15.16
2026-01-16 01:07:59,Meter 1,2026-01-16 01:07:00,54.91,98.18,0.00,216.17,58.64,7.23,1.32,5.79,97.48,0.00,216.20,41.52,5.22,-0.03,4.15,100.00,0.00,216.68,64.55,8.09,1.59,6.44,97.08,0.00,215.62,20.55,2.88,16.37
2026-01-16 01:08:59,Meter 1,2026-01-16 01:08:00,57.16,96.82,0.00,215.89,56.87,7.00,1.52,5.33,96.15,0.00,216.02,40.19,5.05,0.23,3.93,99.82,0.00,216.51,74.41,9.31,2.65,7.63,94.48,0.00,215.13,21.36,4.40,16.89
2026-01-16 01:09:59,Meter 1,2026-01-16 01:09:00,56.97,86.53,0.00,215.94,60.58,7.46,2.94,5.54,88.36,0.00,216.11,44.07,5.54,2.53,4.17,85.47,0.00,216.55,66.25,8.29,3.74,6.24,85.76,0.00,215.16,21.29,9.21,15.95
2026-01-16 01:10:59,Meter 1,2026-01-16 01:10:00,58.47,90.87,0.00,215.87,63.12,7.78,2.57,6.53,93.07,0.00,215.97,45.12,5.67,2.15,4.73,91.04,0.00,216.34,67.18,8.41,3.64,6.92,88.49,0.00,215.31,21.85,8.36,18.18
2026-01-16 01:11:59,Meter 1,2026-01-16 01:11:00,57.02,99.06,0.00,215.83,56.34,6.94,0.83,6.55,99.21,0.00,216.06,48.80,6.13,0.29,5.65,99.87,0.00,216.23,65.91,8.24,1.53,7.70,98.09,0.00,215.19,21.31,2.65,19.90
2026-01-16 01:12:59,Meter 1,2026-01-16 01:12:00,55.17,99.14,0.00,215.89,53.19,6.56,0.53,6.16,99.63,0.00,216.08,48.26,6.06,0.35,5.57,99.80,0.00,216.28,64.06,8.01,1.52,7.47,97.99,0.00,215.31,20.63,2.41,19.20
2026-01-16 01:13:59,Meter 1,2026-01-16 01:13:00,49.00,98.64,0.00,215.99,52.86,6.52,0.72,5.55,99.18,0.00,216.19,42.36,5.32,0.35,4.51,99.70,0.00,216.36,51.79,6.48,1.43,5.74,97.05,0.00,215.41,18.32,2.49,15.80
2026-01-16 01:14:59,Meter 1,2026-01-16 01:14:00,43.17,98.37,0.00,216.10,46.56,5.74,0.81,4.89,98.65,0.00,216.24,34.67,4.36,0.24,3.69,99.79,0.00,216.67,48.27,6.05,1.42,5.35,96.66,0.00,215.40,16.15,2.47,13.93
2026-01-16 01:15:59,Meter 1,2026-01-16 01:15:00,49.44,98.74,0.00,216.43,49.89,6.16,0.45,5.26,99.63,0.00,216.52,43.44,5.47,0.59,4.62,99.18,0.00,216.88,54.99,6.90,1.41,6.08,97.40,0.00,215.88,18.53,2.46,15.97
2026-01-16 01:16:59,Meter 1,2026-01-16 01:16:00,53.79,99.81,0.00,216.24,53.58,6.62,0.36,6.09,99.83,0.00,216.40,47.82,6.01,-0.02,5.28,100.00,0.00,216.55,59.98,7.52,0.60,6.80,99.61,0.00,215.78,20.15,0.94,18.17
2026-01-16 01:17:59,Meter 1,2026-01-16 01:17:00,54.51,93.49,0.00,216.21,57.62,7.12,1.76,5.42,95.11,0.00,216.29,45.95,5.78,2.14,4.57,90.57,0.00,216.52,59.96,7.52,1.99,5.93,94.80,0.00,215.83,20.41,5.89,15.91
2026-01-16 01:18:59,Meter 1,2026-01-16 01:18:00,32.69,99.56,0.00,216.25,30.95,3.82,0.21,3.38,99.81,0.00,216.32,26.19,3.29,0.27,2.18,99.27,0.00,216.71,40.93,5.13,0.41,4.65,99.61,0.00,215.74,12.25,0.88,10.21
2026-01-16 01:19:59,Meter 1,2026-01-16 01:19:00,47.83,98.20,0.00,216.26,53.83,6.65,0.46,4.34,99.44,0.00,216.38,36.36,4.57,0.73,3.37,97.72,0.00,216.46,53.31,6.68,1.24,5.38,97.43,0.00,215.95,17.90,2.44,13.10
2026-01-16 01:20:59,Meter 1,2026-01-16 01:20:00,43.70,93.52,0.00,216.12,49.04,6.05,1.15,5.43,97.83,0.00,216.15,34.84,4.38,1.43,3.16,91.09,0.00,216.42,47.22,5.92,2.05,4.69,91.65,0.00,215.79,16.35,4.63,13.28
2026-01-16 01:21:59,Meter 1,2026-01-16 01:21:00,34.69,87.06,0.00,216.25,34.61,4.28,1.74,3.81,90.94,0.00,216.45,27.86,3.50,1.88,2.83,83.30,0.00,216.40,41.62,5.21,2.55,4.49,86.93,0.00,215.88,12.99,6.18,11.13
2026-01-16 01:22:59,Meter 1,2026-01-16 01:22:00,41.48,87.94,0.00,216.27,40.45,5.00,1.66,4.09,92.64,0.00,216.22,35.54,4.46,2.36,3.61,83.65,0.00,216.56,48.46,6.08,2.85,5.16,87.52,0.00,216.03,15.54,6.87,12.85
2026-01-16 01:23:59,Meter 1,2026-01-16 01:23:00,39.61,86.86,0.00,216.17,42.77,5.28,2.13,4.36,89.83,0.00,216.19,34.02,4.28,2.12,3.27,83.98,0.00,216.57,42.04,5.27,2.47,4.31,86.77,0.00,215.75,14.82,6.72,11.95
2026-01-16 01:24:59,Meter 1,2026-01-16 01:24:00,32.96,93.42,0.00,216.21,45.48,5.61,2.03,5.09,92.88,0.00,216.08,24.76,3.11,0.88,2.92,95.71,0.00,216.65,28.64,3.59,1.40,3.22,91.67,0.00,215.90,12.32,4.32,11.23
2026-01-16 01:25:59,Meter 1,2026-01-16 01:25:00,33.08,93.43,0.00,216.22,45.68,5.64,2.15,4.92,91.62,0.00,216.34,23.88,3.00,0.89,2.64,94.79,0.00,216.52,29.68,3.72,1.18,3.23,93.87,0.00,215.80,12.36,4.22,10.78
2026-01-16 01:26:59,Meter 1,2026-01-16 01:26:00,38.74,92.18,0.00,216.14,49.30,6.09,2.03,5.00,92.62,0.00,216.29,27.16,3.41,0.90,2.66,94.73,0.00,216.41,39.77,4.98,1.87,3.69,89.18,0.00,215.72,14.48,4.81,11.35
2026-01-16 01:27:59,Meter 1,2026-01-16 01:27:00,35.99,96.26,0.00,216.31,41.40,5.11,1.23,4.19,95.97,0.00,216.44,28.46,3.58,0.04,2.02,99.98,0.00,216.78,38.11,4.78,1.36,3.39,92.84,0.00,215.72,13.47,2.62,9.59
