End Time,Meter,Start Time,avgAmp,avgPf,avgTHD,avgVolt,l1Amp,l1Kva,l1Kvar,l1Kw,l1Pf,l1THD,l1Volt,l2Amp,l2Kva,l2Kvar,l2Kw,l2Pf,l2THD,l2Volt,l3Amp,l3Kva,l3Kvar,l3Kw,l3Pf,l3THD,l3Volt,totalKva,totalKvar,totalKw
2026-01-23 01:03:59,Meter 1,2026-01-23 01:03:00,51.32,99.18,0.00,214.86,56.23,6.91,-0.58,6.75,99.63,0.00,215.25,44.47,5.56,-0.02,5.45,100.00,0.00,214.97,53.27,6.62,1.32,6.38,97.91,0.00,214.35,19.09,0.72,18.58
2026-01-23 01:04:59,Meter 1,2026-01-23 01:04:00,54.80,98.84,0.00,214.83,62.40,7.67,-0.17,7.02,99.97,0.00,215.19,44.88,5.60,0.27,5.40,99.88,0.00,214.75,57.12,7.10,1.77,6.70,96.67,0.00,214.55,20.38,1.87,19.13
2026-01-23 01:05:59,Meter 1,2026-01-23 01:05:00,52.13,97.60,0.00,214.78,72.44,8.90,-1.68,5.88,96.13,0.00,215.02,35.50,4.43,-0.96,4.08,97.37,0.00,214.67,48.46,6.03,-0.57,4.79,99.30,0.00,214.65,19.36,-3.21,14.75
2026-01-23 01:07:59,Meter 1,2026-01-23 01:07:00,51.15,99.45,0.00,214.94,70.54,8.68,-0.82,4.68,98.49,0.00,215.25,43.10,5.38,0.14,4.03,99.94,0.00,214.87,39.82,4.96,-0.18,4.28,99.92,0.00,214.71,19.01,-0.86,12.99
2026-01-23 01:08:59,Meter 1,2026-01-23 01:08:00,55.97,98.43,0.00,214.89,70.44,8.66,-0.30,4.85,99.81,0.00,215.13,43.40,5.42,0.87,4.48,98.16,0.00,214.84,54.05,6.73,1.28,5.42,97.33,0.00,214.69,20.81,1.85,14.76
2026-01-23 01:09:59,Meter 1,2026-01-23 01:09:00,58.88,99.39,0.00,214.93,76.40,9.39,-1.27,6.79,98.30,0.00,215.09,47.03,5.87,0.25,4.79,99.86,0.00,215.01,53.20,6.63,-0.01,5.04,100.00,0.00,214.70,21.89,-1.02,16.62
2026-01-23 01:10:59,Meter 1,2026-01-23 01:10:00,47.63,99.03,0.00,214.82,59.82,7.35,-0.27,4.46,99.82,0.00,215.10,36.66,4.58,0.37,3.95,99.57,0.00,214.97,46.40,5.77,1.18,5.43,97.70,0.00,214.38,17.70,1.28,13.84
2026-01-23 01:11:59,Meter 1,2026-01-23 01:11:00,52.58,99.68,0.00,214.93,70.42,8.65,-0.56,5.46,99.48,0.00,214.94,36.86,4.60,-0.15,4.37,99.94,0.00,215.15,50.47,6.29,0.48,5.35,99.60,0.00,214.71,19.54,-0.23,15.19
2026-01-23 01:12:59,Meter 1,2026-01-23 01:12:00,50.57,99.20,0.00,214.91,70.77,8.69,-0.24,3.59,99.77,0.00,214.84,36.62,4.57,-0.39,2.62,98.90,0.00,215.15,44.31,5.52,0.58,3.91,98.92,0.00,214.73,18.78,-0.06,10.12
2026-01-23 01:13:59,Meter 1,2026-01-23 01:13:00,43.09,99.17,0.00,214.89,62.25,7.65,-0.28,3.64,99.71,0.00,214.85,22.62,2.82,-0.30,2.16,99.06,0.00,215.07,44.41,5.54,0.56,3.54,98.75,0.00,214.76,16.00,-0.01,9.35
2026-01-23 01:14:59,Meter 1,2026-01-23 01:14:00,51.72,99.58,0.00,214.91,66.65,8.19,0.16,6.48,99.97,0.00,214.94,38.31,4.78,-0.07,4.01,99.99,0.00,215.12,50.21,6.26,0.90,5.71,98.78,0.00,214.67,19.23,0.99,16.20
2026-01-23 01:15:59,Meter 1,2026-01-23 01:15:00,53.64,98.90,0.00,215.04,69.47,8.54,-0.68,5.69,99.29,0.00,215.12,35.06,4.38,-0.59,3.36,98.47,0.00,215.13,56.40,7.03,-0.57,3.88,98.95,0.00,214.85,19.95,-1.84,12.93
2026-01-23 01:16:59,Meter 1,2026-01-23 01:16:00,49.39,98.43,0.00,214.92,68.14,8.37,-1.08,4.66,97.41,0.00,215.05,37.21,4.65,0.31,3.32,99.56,0.00,215.13,42.83,5.33,0.82,4.39,98.30,0.00,214.57,18.35,0.05,12.37
2026-01-23 01:17:59,Meter 1,2026-01-23 01:17:00,57.32,99.68,0.00,215.07,70.60,8.68,-0.57,5.33,99.43,0.00,215.11,44.36,5.54,-0.22,3.83,99.84,0.00,215.24,57.00,7.11,0.39,5.65,99.76,0.00,214.85,21.33,-0.40,14.81
2026-01-23 01:18:59,Meter 1,2026-01-23 01:18:00,50.55,99.65,0.00,215.01,62.62,7.69,-0.79,5.45,98.97,0.00,214.99,40.35,5.04,-0.03,4.23,100.00,0.00,215.25,48.67,6.07,0.08,5.08,99.99,0.00,214.79,18.80,-0.74,14.76
2026-01-23 01:19:59,Meter 1,2026-01-23 01:19:00,61.73,98.99,0.00,214.96,69.42,8.53,-0.73,6.21,99.31,0.00,214.94,51.86,6.47,1.29,5.95,97.73,0.00,215.09,63.90,7.97,0.18,5.33,99.94,0.00,214.85,22.97,0.74,17.49
2026-01-23 01:20:59,Meter 1,2026-01-23 01:20:00,61.72,99.63,0.00,214.95,74.41,9.14,-0.48,6.36,99.72,0.00,214.87,54.67,6.82,0.59,5.28,99.38,0.00,215.27,56.09,6.99,-0.35,5.38,99.79,0.00,214.71,22.96,-0.24,17.02
2026-01-23 01:21:59,Meter 1,2026-01-23 01:21:00,55.37,99.24,0.00,214.76,70.09,8.60,-0.76,8.23,99.57,0.00,214.70,48.84,6.09,0.80,5.63,99.02,0.00,214.97,47.17,5.88,-0.66,5.02,99.13,0.00,214.59,20.57,-0.63,18.87
2026-01-23 01:22:59,Meter 1,2026-01-23 01:22:00,51.29,98.19,0.00,214.96,69.70,8.57,-1.15,3.61,95.32,0.00,214.99,40.99,5.12,0.34,3.20,99.44,0.00,215.07,43.17,5.38,-0.23,3.62,99.79,0.00,214.82,19.06,-1.04,10.43
2026-01-23 01:23:59,Meter 1,2026-01-23 01:23:00,36.10,95.01,0.00,215.01,45.35,5.57,-1.87,3.56,88.51,0.00,214.93,29.54,3.69,0.02,2.76,100.00,0.00,215.24,33.40,4.17,-0.64,2.37,96.52,0.00,214.85,13.43,-2.50,8.69
2026-01-23 01:24:59,Meter 1,2026-01-23 01:24:00,27.10,92.61,0.00,215.12,32.14,3.95,-1.89,2.97,84.28,0.00,215.17,22.27,2.78,-0.70,2.33,95.76,0.00,215.29,26.89,3.35,-0.67,3.11,97.78,0.00,214.90,10.09,-3.26,8.40
2026-01-23 01:25:59,Meter 1,2026-01-23 01:25:00,43.92,95.19,0.00,215.18,56.25,6.91,-1.95,3.76,88.77,0.00,215.16,27.91,3.49,-0.65,2.76,97.37,0.00,215.51,47.61,5.94,-0.44,4.15,99.43,0.00,214.87,16.34,-3.04,10.67
2026-01-23 01:26:59,Meter 1,2026-01-23 01:26:00,41.85,96.82,0.00,215.21,57.80,7.10,-0.91,2.90,95.38,0.00,215.26,26.06,3.26,-0.30,2.40,99.23,0.00,215.62,41.71,5.20,1.25,4.19,95.84,0.00,214.77,15.57,0.04,9.48
2026-01-23 01:27:59,Meter 1,2026-01-23 01:27:00,53.94,98.17,0.00,215.13,57.24,7.03,-1.30,5.38,97.19,0.00,214.98,39.78,4.97,-0.73,4.21,98.54,0.00,215.49,64.80,8.09,0.99,6.30,98.79,0.00,214.94,20.09,-1.04,15.89
2026-01-23 01:28:59,Meter 1,2026-01-23 01:28:00,31.55,94.90,0.00,215.13,34.22,4.21,-1.91,3.28,86.45,0.00,215.10,24.52,3.06,-0.37,2.74,99.08,0.00,215.37,35.90,4.48,0.55,4.28,99.18,0.00,214.93,11.75,-1.73,10.30
