Start Time,End Time,Meter,l1Volt,l1Amp,l1Kw,l1Kva,l1Pf,l1THD,l1Kvar,l2Volt,l2Amp,l2Kw,l2Kva,l2Pf,l2THD,l2Kvar,l3Volt,l3Amp,l3Kw,l3Kva,l3Pf,l3THD,3Kvar,avgVolt,avgAmp,avgKw,avgKva,avgPf,avgTHD,avgKvar,peakKva,peakKw
8/24/2025 12:00,8/24/2025 12:59,Meter BSGN1-APF - CHILLER 1,281.72,76.66,20.11,21.44,96.37,39.24,18.66,286.75,84.14,21.88,23.98,93.52,38.76,26.88,282.12,75.44,18.67,21.12,91.06,43.32,27.43,283.53,78.75,60.65,66.54,93.65,40.44,72.98,91.9,85
8/24/2025 13:00,8/24/2025 13:59,Meter BSGN1-APF - CHILLER 1,281.12,76.77,20.22,21.44,96.78,39.48,17.64,286.33,84.02,21.64,23.9,92.91,39.12,27.91,281.26,73.4,18.14,20.5,90.98,44.67,26.6,282.9,78.06,60,65.84,93.56,41.09,72.15,96.8,88.7
8/24/2025 14:00,8/24/2025 14:59,Meter BSGN1-APF - CHILLER 1,280.55,78.84,20.65,21.96,96.85,38.76,17.97,285.82,86.51,22.24,24.54,92.77,38.48,29.09,280.44,75.35,18.52,20.98,90.89,44.19,27.43,282.27,80.23,61.41,67.48,93.5,40.48,74.49,94.5,86.8
8/24/2025 15:00,8/24/2025 15:59,Meter BSGN1-APF - CHILLER 1,280.03,76.88,20.11,21.36,97.07,39.7,17.01,285.46,84.74,21.65,24.02,92.5,39.24,28.82,279.99,72.87,17.8,20.24,90.52,45.64,26.73,281.82,78.17,59.57,65.62,93.36,41.53,72.57,102.8,94.8
8/24/2025 16:00,8/24/2025 16:59,Meter BSGN1-APF - CHILLER 1,279.42,78.72,20.56,21.83,97.01,38.91,17.41,284.88,87.46,22.42,24.76,92.85,38.07,29.3,279.43,75.39,18.43,20.93,90.48,44.44,28.04,281.25,80.53,61.4,67.52,93.45,40.47,74.74,89.9,82.4
8/24/2025 17:00,8/24/2025 17:59,Meter BSGN1-APF - CHILLER 1,279.33,77.25,20.18,21.42,97.21,39.64,16.52,284.85,86.27,22.06,24.42,92.68,38.56,29.18,279.2,73.61,17.84,20.38,90.18,45.46,27.58,281.13,79.04,60.07,66.23,93.36,41.22,73.28,95,86.6
8/24/2025 18:00,8/24/2025 18:59,Meter BSGN1-APF - CHILLER 1,280.25,75.94,19.96,21.14,97.17,39.69,16.39,285.88,84.49,21.7,23.99,92.8,38.88,28.3,280.35,72.64,17.71,20.21,90.34,45.56,26.94,282.16,77.69,59.37,65.34,93.43,41.38,71.62,94.1,86.9
8/24/2025 19:00,8/24/2025 19:59,Meter BSGN1-APF - CHILLER 1,281.3,77.08,20.25,21.51,96.86,39.25,17.38,286.89,86.3,22.4,24.62,93.49,38.33,27.76,281.39,75.76,18.59,21.16,90.49,44.22,28.26,283.19,79.71,61.24,67.29,93.61,40.6,73.4,82.9,75.4
8/24/2025 20:00,8/24/2025 20:59,Meter BSGN1-APF - CHILLER 1,281.53,77.02,20.24,21.5,96.93,39.12,17.24,287.23,85.71,22.2,24.46,93.22,38.47,27.99,281.67,74.84,18.48,20.92,90.55,44.66,27.72,283.47,79.19,60.91,66.88,93.57,40.75,72.95,85.6,78.4
8/24/2025 21:00,8/24/2025 21:59,Meter BSGN1-APF - CHILLER 1,282.23,74.43,19.64,20.83,96.71,39.54,17.07,287.67,82.88,21.56,23.67,93.48,38.98,26.46,282.65,72.99,18,20.46,90.68,44.5,26.94,284.18,76.76,59.19,64.96,93.63,41.01,70.47,84.1,77.2
8/24/2025 22:00,8/24/2025 22:59,Meter BSGN1-APF - CHILLER 1,283.49,79.37,20.98,22.33,96.4,39.16,19.15,288.81,87.74,22.99,25.18,93.67,38.79,27.79,283.73,78.61,19.59,22.15,90.9,43.64,28.78,285.35,81.91,63.57,69.66,93.66,40.53,75.72,91.3,84
8/24/2025 23:00,8/24/2025 23:59,Meter BSGN1-APF - CHILLER 1,283.83,75.68,19.94,21.31,96.23,40.2,18.67,288.94,83.09,21.73,23.84,93.6,40.27,26.18,284.03,74.99,18.72,21.14,91.22,44.49,26.83,285.6,77.92,60.39,66.28,93.68,41.65,71.68,91.9,83.7
8/25/2025 0:00,8/25/2025 0:59,Meter BSGN1-APF - CHILLER 1,284.34,77.52,20.32,21.87,95.8,39.22,20.24,289.2,84.16,22.19,24.16,93.95,39.64,25.86,284.59,77.54,19.53,21.91,91.62,42.84,27.42,286.05,79.74,62.03,67.93,93.79,40.57,73.52,90.2,82.8
8/25/2025 1:00,8/25/2025 1:59,Meter BSGN1-APF - CHILLER 1,284.95,74.7,19.5,21.11,95.44,39.59,20.27,289.52,80.73,21.28,23.2,94.31,40.49,23.99,285.29,75.83,19.17,21.47,91.98,42.43,26.29,286.59,77.09,59.95,65.78,93.91,40.84,70.55,86.7,80.3
8/25/2025 2:00,8/25/2025 2:59,Meter BSGN1-APF - CHILLER 1,285.08,74.53,19.48,21.07,95.37,39.13,20.43,289.36,79.59,20.95,22.84,94.22,40.3,23.83,285.38,75.15,19.13,21.29,92.45,41.95,25.44,286.61,76.42,59.57,65.21,94.01,40.46,69.7,91.2,83.1
8/25/2025 3:00,8/25/2025 3:59,Meter BSGN1-APF - CHILLER 1,285.57,76.56,20.09,21.69,95.25,38.17,21.27,289.73,81.35,21.53,23.43,94.34,39.45,24.24,285.76,77.16,19.71,21.87,92.63,40.8,26.04,287.02,78.36,61.33,66.98,94.07,39.47,71.55,83.3,76.5
8/25/2025 4:00,8/25/2025 4:59,Meter BSGN1-APF - CHILLER 1,284.91,77.32,20.2,21.85,95.18,37.59,21.62,289.28,82.43,21.77,23.71,94.54,38.66,24.24,285.39,78.54,20.12,22.25,92.52,40.08,26.69,286.53,79.43,62.08,67.81,94.08,38.78,72.54,83,75.8
8/25/2025 5:00,8/25/2025 5:59,Meter BSGN1-APF - CHILLER 1,283.82,74.31,19.33,20.92,95.3,38.06,20.5,288.05,79.56,20.98,22.78,94.65,39.13,23.17,284.27,75.67,19.2,21.34,92.56,40.73,25.65,285.38,76.51,59.5,65.03,94.17,39.31,69.33,81.7,75.5
8/25/2025 6:00,8/25/2025 6:59,Meter BSGN1-APF - CHILLER 1,283.18,75.11,19.5,21.1,95.1,38.21,21.19,287.36,79.88,21.03,22.79,94.68,39.63,23.14,283.6,76.67,19.46,21.57,92.74,40.76,25.68,284.72,77.22,59.98,65.46,94.17,39.53,70.01,83.6,76.5
8/25/2025 7:00,8/25/2025 7:59,Meter BSGN1-APF - CHILLER 1,284.72,75.82,19.85,21.44,95.22,38.82,21.05,289.19,81.39,21.57,23.36,94.56,39.75,23.88,285.21,77.34,19.63,21.9,92.28,41.29,26.57,286.37,78.18,61.06,66.7,94.02,39.95,71.49,84.1,77.5
8/25/2025 8:00,8/25/2025 8:59,Meter BSGN1-APF - CHILLER 1,283.83,71.99,18.74,20.29,95.31,39.86,19.86,288.29,77.98,20.48,22.32,94.66,40.44,22.58,284.49,73.97,18.62,20.88,92.06,42.23,25.66,285.54,74.65,57.84,63.48,94.01,40.84,68.1,89.1,81.2
8/25/2025 9:00,8/25/2025 9:59,Meter BSGN1-APF - CHILLER 1,283.51,75.36,19.63,21.21,95.13,38.38,21.18,287.81,81.23,21.43,23.21,94.78,39.01,23.36,284.12,77.68,19.74,21.92,92.23,40.39,26.9,285.14,78.09,60.8,66.33,94.05,39.26,71.44,94,86.8
8/25/2025 10:00,8/25/2025 10:59,Meter BSGN1-APF - CHILLER 1,281.87,74.29,19.22,20.77,95.37,38.34,20.39,286.27,80.29,21.04,22.82,94.7,38.74,23.33,282.35,76.16,19.14,21.34,92.17,40.44,26.43,283.5,76.91,59.4,64.92,94.08,39.17,70.14,84.4,77.5
8/25/2025 11:00,8/25/2025 11:59,Meter BSGN1-APF - CHILLER 1,280.63,75.08,19.49,20.92,95.89,38.37,19.47,285.3,82.08,21.33,23.26,94.29,38.24,24.77,281.19,75.95,18.91,21.21,91.53,41.38,27.18,282.37,77.7,59.73,65.39,93.91,39.33,71.42,82.9,75.9
8/25/2025 12:00,8/25/2025 12:59,Meter BSGN1-APF - CHILLER 1,280.19,75.94,19.79,21.11,96.24,38.43,18.85,285.21,83.6,21.72,23.69,93.98,38.08,25.78,280.74,75.93,18.85,21.14,91.29,42.05,27.42,282.05,78.49,60.37,65.94,93.84,39.52,72.05,81.3,74.9
8/25/2025 13:00,8/25/2025 13:59,Meter BSGN1-APF - CHILLER 1,280.86,76.96,20.08,21.46,96.32,38.14,18.93,286.08,84.49,22.03,23.98,93.93,37.85,26.22,281.42,76.44,19,21.35,91.41,41.97,27.5,282.78,79.3,61.1,66.79,93.89,39.32,72.65,92.5,85.2
8/25/2025 14:00,8/25/2025 14:59,Meter BSGN1-APF - CHILLER 1,279.3,75.49,19.63,20.93,96.59,39.28,17.74,284.72,84.13,21.71,23.76,93.97,38.32,26.03,279.88,75.17,18.4,20.88,90.79,43.38,27.81,281.3,78.26,59.74,65.57,93.78,40.32,71.59,86.5,78.4
8/25/2025 15:00,8/25/2025 15:59,Meter BSGN1-APF - CHILLER 1,278.82,76.19,19.84,21.09,96.93,39.17,17,284.33,85.88,22.14,24.24,93.74,37.97,27.07,279.23,75.41,18.34,20.9,90.4,44.14,28.36,280.79,79.16,60.32,66.23,93.69,40.43,72.43,79.3,72.9
8/25/2025 16:00,8/25/2025 16:59,Meter BSGN1-APF - CHILLER 1,278.91,75.56,19.66,20.91,96.85,39.85,17.09,284.45,85.18,21.99,24.05,93.75,38.45,26.77,279.44,75.14,18.35,20.84,90.31,44.32,28.24,280.93,78.63,60.01,65.79,93.64,40.87,72.1,83,75.7
8/25/2025 17:00,8/25/2025 17:59,Meter BSGN1-APF - CHILLER 1,279.61,83.62,21.83,23.22,96.67,37.95,19.58,285.27,93.72,24.29,26.56,93.81,36.43,29.78,280.08,82.97,20.32,23.09,90.37,42.06,31.49,281.65,86.77,66.45,72.86,93.61,38.81,80.85,100.2,91.1
8/25/2025 18:00,8/25/2025 18:59,Meter BSGN1-APF - CHILLER 1,282.03,75,19.76,20.98,96.87,39.41,16.84,287.6,84.81,22.15,24.21,93.83,37.95,26.6,282.55,74.85,18.43,20.98,90.18,44.02,28.35,284.06,78.22,60.34,66.17,93.63,40.46,71.8,82.4,75.7
8/25/2025 19:00,8/25/2025 19:59,Meter BSGN1-APF - CHILLER 1,283.89,73.74,19.54,20.79,96.8,39.73,16.83,289.46,82.49,21.6,23.7,93.62,38.75,26.02,284.29,72.96,18.11,20.58,90.56,44.34,26.99,285.88,76.4,59.25,65.07,93.66,40.94,69.84,87.3,80
8/25/2025 20:00,8/25/2025 20:59,Meter BSGN1-APF - CHILLER 1,285.16,75.01,19.96,21.24,96.77,39.02,17.29,290.6,83.6,22.04,24.13,93.68,38.83,26.3,285.46,74.16,18.52,21.01,90.92,44.32,27.06,287.07,77.59,60.52,66.37,93.79,40.72,70.66,85.5,78.1
8/25/2025 21:00,8/25/2025 21:59,Meter BSGN1-APF - CHILLER 1,285.81,74.29,19.79,21.07,96.68,38.62,17.36,291.25,81.97,21.58,23.7,93.6,38.79,25.95,286.09,73.11,18.4,20.76,91.21,43.86,26.2,287.72,76.45,59.77,65.52,93.83,40.42,69.51,88.4,81.2
8/25/2025 22:00,8/25/2025 22:59,Meter BSGN1-APF - CHILLER 1,286.18,76.17,20.27,21.63,96.36,38.6,18.58,291.41,83.62,22.17,24.22,93.81,38.94,26.14,286.63,75.25,19.08,21.4,91.4,43.24,26.94,288.07,78.35,61.52,67.25,93.86,40.26,71.65,93.4,86.2
8/25/2025 23:00,8/25/2025 23:59,Meter BSGN1-APF - CHILLER 1,286.48,73.59,19.52,20.93,96.23,40.3,18.35,291.5,80.94,21.41,23.45,93.76,40.57,25.14,286.94,73.67,18.66,20.98,91.11,44.74,26.25,288.3,76.07,59.59,65.36,93.7,41.87,69.74,97.2,88.3
8/26/2025 0:00,8/26/2025 0:59,Meter BSGN1-APF - CHILLER 1,286.88,76.57,20.33,21.82,95.8,39.3,20.03,291.78,83.86,22.3,24.31,94.25,39.78,25.22,287.48,77.54,19.74,22.15,91.54,42.78,27.52,288.71,79.32,62.37,68.28,93.86,40.62,72.77,103.2,94.9
8/26/2025 1:00,8/26/2025 1:59,Meter BSGN1-APF - CHILLER 1,286.37,76.75,20.28,21.83,95.49,39.2,20.65,291.06,82.98,22.12,23.97,94.36,39.86,24.72,286.98,77.91,19.86,22.22,91.83,42.35,27.35,288.14,79.21,62.26,68.02,93.89,40.47,72.73,91.8,84.9
8/26/2025 2:00,8/26/2025 2:59,Meter BSGN1-APF - CHILLER 1,286.53,74.53,19.61,21.19,95.31,39.2,20.39,291.14,80.66,21.4,23.3,94.52,40.07,23.62,286.99,76.23,19.48,21.71,92.01,42.04,26.55,288.22,77.14,60.48,66.2,93.95,40.44,70.56,77.5,71
8/26/2025 3:00,8/26/2025 3:59,Meter BSGN1-APF - CHILLER 1,287.19,73.41,19.36,20.91,95.21,39.27,20.31,291.64,79.21,21.11,22.95,94.41,40.29,23.32,287.61,74.89,19.11,21.37,92.08,41.91,25.94,288.81,75.84,59.58,65.24,93.9,40.49,69.58,90.3,83.1
8/26/2025 4:00,8/26/2025 4:59,Meter BSGN1-APF - CHILLER 1,287.47,72.95,19.19,20.79,95.06,39.76,20.5,291.67,78.64,21.03,22.79,94.53,40.74,22.91,287.85,74.92,19.22,21.41,92.15,41.87,25.84,289,75.5,59.43,64.99,93.92,40.79,69.25,85.6,79.4
8/26/2025 5:00,8/26/2025 5:59,Meter BSGN1-APF - CHILLER 1,286.86,73.35,19.2,20.86,94.9,39.66,21.01,291.3,78.5,20.86,22.7,94.69,41.03,22.57,287.48,75.44,19.34,21.53,92.32,41.89,25.77,288.55,75.76,59.4,65.09,93.97,40.86,69.34,89.5,81.2
8/26/2025 6:00,8/26/2025 6:59,Meter BSGN1-APF - CHILLER 1,286.22,73.21,19.29,20.8,95.15,38.93,20.39,290.63,78.36,20.8,22.6,94.46,40.43,23.05,286.68,74.4,19.07,21.18,92.43,41.72,25.27,287.84,75.32,59.16,64.59,94.01,40.36,68.71,79.2,72.8
8/26/2025 7:00,8/26/2025 7:59,Meter BSGN1-APF - CHILLER 1,286.31,70.45,18.54,20,95.17,40,19.48,290.79,75.83,20.15,21.9,94.58,41.24,21.97,286.92,72.05,18.32,20.5,92.18,42.57,24.73,288.01,72.78,57.01,62.4,93.97,41.27,66.18,89.7,82.1
8/26/2025 8:00,8/26/2025 8:59,Meter BSGN1-APF - CHILLER 1,286.01,71.99,18.83,20.44,94.85,39.95,20.53,290.41,78.23,20.87,22.54,95.01,40.57,21.85,286.75,75.4,19.3,21.47,91.96,41.61,26.35,287.72,75.2,59,64.44,93.94,40.71,68.73,74.5,67.5
8/26/2025 9:00,8/26/2025 9:59,Meter BSGN1-APF - CHILLER 1,285.53,76.45,19.88,21.65,94.32,40.03,22.95,289.95,82.6,21.97,23.76,94.95,40.2,23.35,286.4,80.32,20.42,22.86,91.77,40.76,28.6,287.3,79.79,62.26,68.27,93.68,40.33,74.89,93.2,85.6
8/26/2025 10:00,8/26/2025 10:59,Meter BSGN1-APF - CHILLER 1,284.42,83.67,21.65,23.62,94.33,38.43,25.35,288.62,89.57,23.67,25.68,94.85,38.58,25.87,285.37,87.16,22.18,24.71,91.95,39.25,31,286.14,86.8,67.5,74.01,93.71,38.75,82.22,133.7,123.2
8/26/2025 11:00,8/26/2025 11:59,Meter BSGN1-APF - CHILLER 1,282.81,82.79,21.33,23.24,94.63,39.77,24.54,287.49,89.78,23.69,25.65,94.78,39.03,26.15,284.07,86.34,21.67,24.34,91.42,40.27,31.52,284.79,86.3,66.69,73.24,93.61,39.69,82.2,146,133.9
8/26/2025 12:00,8/26/2025 12:59,Meter BSGN1-APF - CHILLER 1,282.18,76.12,19.68,21.31,95.19,40,20.95,286.98,83.86,22.09,23.9,94.74,38.83,24.32,283.22,79.13,19.69,22.24,91.11,41.03,29.15,284.13,79.71,61.47,67.45,93.68,39.95,74.42,73.5,67.2
8/26/2025 13:00,8/26/2025 13:59,Meter BSGN1-APF - CHILLER 1,282.04,76.9,19.85,21.5,95.29,39.63,20.97,286.89,85.07,22.33,24.24,94.74,38.24,24.68,283.11,79.82,19.82,22.43,91.02,40.49,29.66,284.02,80.6,62.01,68.17,93.68,39.45,75.3,75.7,69
8/26/2025 14:00,8/26/2025 14:59,Meter BSGN1-APF - CHILLER 1,281.2,77.96,20.22,21.78,95.56,39.45,20.7,286.24,86.73,22.71,24.67,94.64,37.81,25.51,282.25,80.48,19.86,22.54,90.79,40.73,30.31,283.23,81.72,62.79,68.98,93.67,39.33,76.51,75.4,68.1
8/26/2025 15:00,8/26/2025 15:59,Meter BSGN1-APF - CHILLER 1,281.18,77.36,20.13,21.62,95.71,39.21,20.18,286.29,86.72,22.71,24.68,94.68,37.48,25.37,282.25,80.17,19.8,22.44,90.56,40.83,30.46,283.24,81.42,62.63,68.74,93.65,39.17,76.01,77.5,71
8/26/2025 16:00,8/26/2025 16:59,Meter BSGN1-APF - CHILLER 1,281.63,76.79,19.86,21.49,95.43,39.91,20.66,286.52,85.86,22.59,24.45,94.83,38.33,24.73,282.61,80.3,19.9,22.53,90.7,40.85,30.31,283.58,80.98,62.35,68.47,93.65,39.69,75.7,76.2,69.8
8/26/2025 17:00,8/26/2025 17:59,Meter BSGN1-APF - CHILLER 1,281.34,77.11,19.99,21.54,95.31,40.27,20.96,285.9,85.92,22.54,24.4,94.84,38.58,24.72,282.29,80.68,19.97,22.59,90.74,41,30.37,283.18,81.24,62.5,68.53,93.63,39.95,76.05,75.6,68.8
8/26/2025 18:00,8/26/2025 18:59,Meter BSGN1-APF - CHILLER 1,282.64,76.41,19.86,21.44,95.31,40.25,20.75,287.25,85.46,22.55,24.38,94.93,38.56,24.34,283.62,80.42,19.98,22.64,90.71,41.07,30.28,284.5,80.76,62.38,68.46,93.65,39.96,75.38,73.4,67.3
8/26/2025 19:00,8/26/2025 19:59,Meter BSGN1-APF - CHILLER 1,284.12,76.95,20.03,21.69,95.06,39.69,21.47,288.68,85.3,22.72,24.44,95.01,38.71,24.09,285.07,80.98,20.26,22.91,91.05,40.38,30.02,285.95,81.08,63.01,69.05,93.71,39.59,75.58,73.1,67.2
8/26/2025 20:00,8/26/2025 20:59,Meter BSGN1-APF - CHILLER 1,285.08,75.9,19.91,21.48,94.97,40.04,21.37,289.54,83.65,22.16,24.07,94.97,39.47,23.64,285.94,79.63,20.12,22.6,91.32,40.95,29.1,286.85,79.73,62.2,68.15,93.76,40.15,74.1,75.1,67.8
8/26/2025 21:00,8/26/2025 21:59,Meter BSGN1-APF - CHILLER 1,285.95,75.27,19.81,21.36,95.42,39.2,20.32,290.54,83.62,22.25,24.14,94.66,38.71,24.42,286.73,78.34,19.74,22.29,91.03,41.72,28.94,287.74,79.07,61.8,67.79,93.7,39.88,73.67,74.8,68.1
8/26/2025 22:00,8/26/2025 22:59,Meter BSGN1-APF - CHILLER 1,286.66,74.66,19.67,21.23,95.03,39.09,20.92,291.2,82.71,22.13,23.91,94.87,38.71,23.65,287.58,78.61,19.87,22.45,91.07,40.93,29.04,288.48,78.66,61.67,67.59,93.66,39.58,73.62,72.4,66.3
8/26/2025 23:00,8/26/2025 23:59,Meter BSGN1-APF - CHILLER 1,287.12,74.66,19.64,21.28,94.8,39.08,21.48,291.43,81.72,21.89,23.65,94.87,39.27,23.34,287.92,78.47,19.99,22.43,91.53,40.82,28.29,288.83,78.28,61.53,67.36,93.73,39.72,73.11,73.6,67.2
8/27/2025 0:00,8/27/2025 0:59,Meter BSGN1-APF - CHILLER 1,287.51,74.68,19.54,21.3,94.49,38.81,22.1,291.6,81.28,21.86,23.54,94.98,39.16,22.96,288.24,78.85,20.14,22.54,91.66,40.17,28.33,289.12,78.27,61.54,67.38,93.71,39.38,73.39,72.7,67.2
8/27/2025 1:00,8/27/2025 1:59,Meter BSGN1-APF - CHILLER 1,287.97,73.96,19.35,21.13,94.2,38.44,22.48,291.78,79.9,21.51,23.18,95.11,39.09,22.32,288.59,78.36,20.06,22.44,91.86,39.45,27.93,289.45,77.41,60.92,66.75,93.72,38.99,72.73,73.9,67.5
8/27/2025 2:00,8/27/2025 2:59,Meter BSGN1-APF - CHILLER 1,288.12,71.14,18.61,20.31,94.14,39.02,21.66,292.14,77.25,20.74,22.4,95.23,39.63,21.26,288.85,75.95,19.43,21.78,91.72,39.92,27.24,289.7,74.78,58.78,64.49,93.7,39.52,70.15,73.8,67.5
8/27/2025 3:00,8/27/2025 3:59,Meter BSGN1-APF - CHILLER 1,288.07,71.4,18.66,20.39,94.33,38.84,21.44,291.91,77.53,20.79,22.47,95.11,39.58,21.58,288.68,75.67,19.38,21.69,91.87,40,26.88,289.55,74.86,58.84,64.55,93.77,39.47,69.9,68.8,62.8
8/27/2025 4:00,8/27/2025 4:59,Meter BSGN1-APF - CHILLER 1,287.41,73.15,19.15,20.87,94.65,38.62,21.37,291.52,78.31,20.77,22.65,94.4,39.69,23.23,287.83,75.05,19.24,21.44,92.08,40.87,26.15,288.92,75.5,59.15,64.96,93.71,39.72,70.75,75.9,69.1
8/27/2025 5:00,8/27/2025 5:59,Meter BSGN1-APF - CHILLER 1,287.09,71.17,18.77,20.26,95.16,37.17,19.87,291.37,77.68,20.8,22.49,94.62,37.83,22.77,287.92,73.66,18.68,21.03,91.7,40.08,26.37,288.79,74.17,58.25,63.78,93.83,38.36,69.01,70.8,64.5
8/27/2025 6:00,8/27/2025 6:59,Meter BSGN1-APF - CHILLER 1,287.36,73.47,19.41,20.96,95.41,35.66,20.18,291.84,80.57,21.47,23.34,94.56,36.01,24.01,288.2,75.76,19.31,21.66,91.43,38.89,27.63,289.14,76.6,60.2,65.96,93.8,36.85,71.81,93,85.6
8/27/2025 7:00,8/27/2025 7:59,Meter BSGN1-APF - CHILLER 1,287.7,84.51,22.25,24.16,94.67,34.8,25.15,291.95,91.22,24.41,26.46,94.69,35.18,27.05,288.45,87.55,22.49,25.08,91.71,36.11,31.87,289.37,87.76,69.15,75.7,93.69,35.36,84.07,92.3,84.7
8/27/2025 8:00,8/27/2025 8:59,Meter BSGN1-APF - CHILLER 1,286.46,70.7,18.58,20.08,95.06,37.52,19.89,290.85,78.74,21.14,22.73,95.23,37,21.88,287.65,75.13,18.98,21.44,91.11,38.82,27.98,288.32,74.86,58.69,64.24,93.8,37.78,69.76,72.1,66.3
8/27/2025 9:00,8/27/2025 9:59,Meter BSGN1-APF - CHILLER 1,284.72,74.04,19.23,20.94,94.82,36.92,21.38,288.97,81.84,21.86,23.5,95.44,36.24,22.33,285.92,79.22,19.99,22.48,91.35,37.81,29.22,286.53,78.37,61.08,66.93,93.87,36.99,72.93,74.3,68.4
8/27/2025 10:00,8/27/2025 10:59,Meter BSGN1-APF - CHILLER 1,282.35,76.69,19.69,21.48,94.74,36.82,22.39,286.48,83.94,22.22,23.86,95.43,36.32,22.99,283.56,81.61,20.51,22.97,91.73,37.52,29.59,284.13,80.75,62.42,68.31,93.97,36.89,74.96,80.3,73
8/27/2025 11:00,8/27/2025 11:59,Meter BSGN1-APF - CHILLER 1,280.27,77.38,19.77,21.51,94.87,36.71,22.37,284.62,84.88,22.33,24,95.42,36.23,23.29,281.43,82.22,20.53,22.98,91.74,37.5,29.77,282.11,81.49,62.64,68.49,94.01,36.81,75.43,80,73
8/27/2025 12:00,8/27/2025 12:59,Meter BSGN1-APF - CHILLER 1,279.56,78.14,20.07,21.68,95.02,37.82,22.18,284.07,85.89,22.45,24.25,95.09,37.13,24.31,280.79,82.15,20.37,22.9,91.43,38.85,30.15,281.47,82.06,62.89,68.83,93.85,37.93,76.64,82.3,75.3
8/27/2025 13:00,8/27/2025 13:59,Meter BSGN1-APF - CHILLER 1,279.76,81.67,21.02,22.68,95.22,37.72,22.73,284.45,89.2,23.25,25.2,94.39,37.26,26.9,280.55,83.58,20.72,23.29,91.33,39.53,30.76,281.59,84.82,64.99,71.17,93.65,38.17,80.39,81.6,74.4
8/27/2025 14:00,8/27/2025 14:59,Meter BSGN1-APF - CHILLER 1,280.7,83.62,21.62,23.28,95.47,37.27,22.66,285.68,91.64,23.97,26.02,94.18,36.57,28.23,281.34,84.85,21,23.7,91.13,39.35,31.55,282.57,86.7,66.59,73,93.59,37.73,82.44,76.8,70
8/27/2025 15:00,8/27/2025 15:59,Meter BSGN1-APF - CHILLER 1,280.76,82.83,21.52,23.09,95.77,37.54,21.74,286.15,91.9,24.08,26.12,94.24,36.52,28.2,281.58,84.31,20.89,23.58,90.78,40,31.84,282.83,86.35,66.49,72.79,93.6,38.02,81.77,84.2,76.6
8/27/2025 16:00,8/27/2025 16:59,Meter BSGN1-APF - CHILLER 1,280.44,82.07,21.43,22.86,95.99,37.55,20.91,285.94,91.39,23.91,25.97,94.09,36.3,28.38,281.22,82.88,20.45,23.13,90.64,40.22,31.5,282.53,85.45,65.8,71.97,93.57,38.03,80.78,78.5,72.9
8/27/2025 17:00,8/27/2025 17:59,Meter BSGN1-APF - CHILLER 1,280.4,82.3,21.38,22.92,96.08,37.71,20.72,285.88,92.14,23.99,26.13,94.02,36.05,28.77,281.02,83.28,20.46,23.23,90.38,40.53,31.95,282.43,85.91,65.84,72.28,93.49,38.1,81.44,78,70.4
8/27/2025 18:00,8/27/2025 18:59,Meter BSGN1-APF - CHILLER 1,281.98,82.54,21.62,23.11,96.07,37.55,20.81,287.51,91.94,24,26.27,93.85,36.28,29.05,282.51,82.93,20.47,23.27,90.51,40.52,31.58,284,85.81,66.09,72.65,93.48,38.12,81.43,80.4,73.5
8/27/2025 19:00,8/27/2025 19:59,Meter BSGN1-APF - CHILLER 1,283.79,84.14,22.2,23.71,95.87,37.57,21.81,289.05,92.86,24.44,26.68,93.92,36.72,29.24,284.21,84.54,21.1,23.87,90.86,40.41,31.72,285.68,87.18,67.73,74.26,93.55,38.23,82.78,85.2,78.1
8/27/2025 20:00,8/27/2025 20:59,Meter BSGN1-APF - CHILLER 1,284.9,83.26,22.02,23.53,95.94,37.33,21.37,290.27,91.06,23.97,26.28,93.68,37.16,29.09,285.21,82.38,20.73,23.32,91.21,40.6,30.33,286.79,85.57,66.72,73.14,93.61,38.36,80.8,80,72.9
8/27/2025 21:00,8/27/2025 21:59,Meter BSGN1-APF - CHILLER 1,285.55,84.7,22.36,24.03,95.59,37.02,22.68,290.8,92.44,24.54,26.73,94.05,36.79,28.74,286.02,85.14,21.48,24.18,91.33,39.66,31.27,287.46,87.43,68.39,74.94,93.65,37.82,82.69,78.8,72
8/27/2025 22:00,8/27/2025 22:59,Meter BSGN1-APF - CHILLER 1,285.84,83.47,22.09,23.69,95.41,37.56,22.71,290.9,91.17,24.22,26.34,94.05,37.34,28.21,286.44,84.44,21.39,24.01,91.27,39.91,31,287.73,86.36,67.7,74.05,93.58,38.27,81.92,80.2,74.9
8/27/2025 23:00,8/27/2025 23:59,Meter BSGN1-APF - CHILLER 1,285.86,82.84,21.93,23.53,95.26,37.91,22.85,290.74,90.31,23.93,26.07,94.06,37.85,27.84,286.38,83.9,21.26,23.86,91.28,40.11,30.79,287.66,85.68,67.11,73.46,93.53,38.62,81.49,78.9,72.6
8/28/2025 0:00,8/28/2025 0:59,Meter BSGN1-APF - CHILLER 1,286.64,81.37,21.48,23.13,94.99,38.45,23.01,291.36,88.89,23.74,25.71,94.36,38.34,26.7,287.24,83.72,21.25,23.89,91.25,40.32,30.77,288.41,84.66,66.47,72.73,93.53,39.03,80.49,79.9,73.5
